dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p7.4.c.txt,102,0.034681150000324124
chao,p7.4.d.txt,102,0.04563240000015867
chao,p7.4.e.txt,102,0.060852700000396
chao,p7.4.f.txt,102,0.072836450000068
chao,p7.4.g.txt,102,0.08494255000005069
chao,p7.4.h.txt,102,0.1055250999997952
chao,p7.4.i.txt,102,0.13658434999979363
chao,p7.4.j.txt,102,0.16127479999977368
chao,p7.4.k.txt,102,0.1877540499999668
chao,p7.4.l.txt,102,0.20367625000017142
chao,p7.4.m.txt,102,0.21753754999963348
chao,p7.4.n.txt,102,0.2910432000003311
chao,p7.4.o.txt,102,0.29518030000008366
chao,p7.4.p.txt,102,0.3036552999997184
chao,p7.4.q.txt,102,0.3186148499999035
chao,p7.4.r.txt,102,0.3420878500000981
chao,p7.4.s.txt,102,0.34313464999968346
chao,p7.4.t.txt,102,0.34672234999970897
dang,bier127_gen1_m2.txt,128,0.7207258499997806
dang,bier127_gen1_m3.txt,128,0.7131346500004838
dang,bier127_gen2_m2.txt,128,0.7507897999998931
dang,bier127_gen2_m3.txt,128,0.7101470500001597
dang,bier127_gen2_m4.txt,128,0.7623818000001847
dang,bier127_gen3_m2.txt,128,0.7369182500001443
dang,bier127_gen3_m3.txt,128,0.7419549500000358
dang,bier127_gen3_m4.txt,128,0.7177317499995297
dang,cmt101c_m3.txt,102,0.3689586999998937
dang,cmt151b_m3.txt,152,0.8088382499995532
dang,cmt151c_m2.txt,152,1.146470400000453
dang,cmt151c_m3.txt,152,1.1439577500000269
dang,cmt151c_m4.txt,152,1.1416642999997748
dang,cmt200b_m2.txt,201,2.211283950000052
dang,cmt200b_m3.txt,201,2.181853100000353
dang,cmt200b_m4.txt,201,1.7558116499999414
dang,cmt200c_m2.txt,201,2.903016000000207
dang,cmt200c_m3.txt,201,2.4912429500000144
dang,cmt200c_m4.txt,201,2.485384449999856
dang,eil101b_m3.txt,102,0.2972768999998152
dang,eil101c_m2.txt,102,0.3838550000000396
dang,eil101c_m3.txt,102,0.38908489999994345
dang,gil262_gen1_m3.txt,263,2.0953383999994912
dang,gil262_gen1_m4.txt,263,2.161990550000155
dang,gil262_gen2_m2.txt,263,3.090543450000041
dang,gil262_gen2_m3.txt,263,2.489908649999961
dang,gil262_gen3_m2.txt,263,4.289607200000319
dang,gil262_gen3_m4.txt,263,2.3564980000001015
dang,gil262a_m2.txt,251,1.712798350000412
dang,gil262a_m4.txt,251,1.2920153000000028
dang,gil262b_m2.txt,251,3.4279803499998707
dang,gil262b_m3.txt,251,2.999801699999807
dang,gil262b_m4.txt,251,2.7331868999995095
dang,gil262c_m2.txt,251,4.973593649999657
dang,gil262c_m3.txt,251,4.312193250000291
dang,gil262c_m4.txt,251,4.330158499999925
dang,gr229_gen1_m4.txt,230,3.6464649999998073
dang,gr229_gen2_m3.txt,230,3.97721754999975
dang,gr229_gen2_m4.txt,230,3.577942150000581
dang,gr229_gen3_m3.txt,230,3.9128344499995364
dang,gr229_gen3_m4.txt,230,3.5903220499999406
dang,kroA150_gen2_m2.txt,151,0.7289879499999188
dang,kroA150_gen3_m3.txt,151,0.5465077499998188
dang,kroA200_gen1_m4.txt,201,1.1129645500000152
dang,kroB200_gen1_m2.txt,201,1.5100188999995225
dang,kroB200_gen2_m2.txt,201,1.5644065999999839
dang,kroB200_gen2_m4.txt,201,1.2010198500001934
dang,kroB200_gen3_m2.txt,201,1.8773481000002903
dang,kroB200_gen3_m3.txt,201,1.7719498999999814
dang,lin318_gen1_m2.txt,319,6.414529550000225
dang,lin318_gen1_m3.txt,319,5.083833650000088
dang,lin318_gen2_m2.txt,319,6.472976750000271
dang,lin318_gen2_m3.txt,319,5.302940199999284
dang,lin318_gen3_m2.txt,319,6.91510819999985
dang,lin318_gen3_m4.txt,319,4.337969599999269
dang,pr136_gen1_m2.txt,137,0.47342815000047267
dang,pr136_gen2_m2.txt,137,0.4933807000006709
dang,pr264_gen1_m4.txt,265,2.5539460999998482
dang,pr264_gen2_m2.txt,265,3.364628850000372
dang,pr264_gen2_m3.txt,265,3.082645400000729
dang,pr264_gen2_m4.txt,265,2.8738086499997735
dang,pr264_gen3_m3.txt,265,3.563028100000338
dang,pr299_gen1_m2.txt,300,3.8791456999997536
dang,pr299_gen1_m3.txt,300,3.042479450000428
dang,pr299_gen1_m4.txt,300,2.2793865499988897
dang,pr299_gen2_m3.txt,300,3.02073990000099
dang,pr299_gen2_m4.txt,300,2.266356750000341
dang,pr299_gen3_m2.txt,300,4.8898289000007935
dang,pr299_gen3_m3.txt,300,3.4748850000005405
dang,pr299_gen3_m4.txt,300,2.518992100000105
dang,rat195_gen2_m2.txt,196,1.1710535000001983
dang,rat195_gen3_m3.txt,196,1.2635740499999883
dang,rd400_gen1_m2.txt,401,14.020843150000474
dang,rd400_gen1_m3.txt,401,13.657492700000148
dang,rd400_gen1_m4.txt,401,11.871151850000388
dang,rd400_gen2_m2.txt,401,12.85204474999955
dang,rd400_gen2_m3.txt,401,12.855573849999928
dang,rd400_gen2_m4.txt,401,11.446632000000136
dang,rd400_gen3_m2.txt,401,14.789015300000756
dang,rd400_gen3_m3.txt,401,15.183910499999001
dang,rd400_gen3_m4.txt,401,13.523956900000485
dang,ts225_gen2_m2.txt,226,2.068473399999675
vansteenwegen,bier127_gen1_m2.txt,128,1.1607844499994826
vansteenwegen,bier127_gen1_m3.txt,128,1.1123186499999065
vansteenwegen,bier127_gen2_m2.txt,128,0.9840198499996404
vansteenwegen,bier127_gen2_m3.txt,128,0.8960510000006252
vansteenwegen,bier127_gen2_m4.txt,128,0.8208068499998262
vansteenwegen,bier127_gen3_m2.txt,128,0.8600174999992305
vansteenwegen,bier127_gen3_m3.txt,128,0.8174252500002694
vansteenwegen,bier127_gen3_m4.txt,128,0.8611164500007362
vansteenwegen,cmt101c_m3.txt,102,0.3805579999998372
vansteenwegen,cmt151b_m3.txt,152,0.9002164999992601
vansteenwegen,cmt151c_m2.txt,152,1.315593200000876
vansteenwegen,cmt151c_m3.txt,152,1.3138148999996702
vansteenwegen,cmt151c_m4.txt,152,1.2670072499995513
vansteenwegen,cmt200b_m2.txt,201,1.9877082500006509
vansteenwegen,cmt200b_m3.txt,201,2.0575043499993626
vansteenwegen,cmt200b_m4.txt,201,1.8301111499995386
vansteenwegen,cmt200c_m2.txt,201,2.9076532999997653
vansteenwegen,cmt200c_m3.txt,201,2.657185899999604
vansteenwegen,cmt200c_m4.txt,201,2.5775928499997462
vansteenwegen,eil101b_m3.txt,102,0.30193710000003193
vansteenwegen,eil101c_m2.txt,102,0.4414077499995983
vansteenwegen,eil101c_m3.txt,102,0.4115012000002025
vansteenwegen,gil262_gen1_m3.txt,263,2.260373449999861
vansteenwegen,gil262_gen1_m4.txt,263,1.9734998000003543
vansteenwegen,gil262_gen2_m2.txt,263,3.520502000000306
vansteenwegen,gil262_gen2_m3.txt,263,3.349637050000638
vansteenwegen,gil262_gen3_m2.txt,263,5.849553949999972
vansteenwegen,gil262_gen3_m4.txt,263,2.19751554999948
vansteenwegen,gil262a_m2.txt,251,1.8752705500000957
vansteenwegen,gil262a_m4.txt,251,1.2260013499999332
