dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p5.4.e.txt,66,0.058859700002358295
chao,p5.4.f.txt,66,0.07070359999852371
chao,p5.4.g.txt,66,0.17909839999992982
chao,p5.4.h.txt,66,0.30786730000181706
chao,p5.4.i.txt,66,0.27900180000142427
chao,p5.4.j.txt,66,0.4727506999988691
chao,p5.4.k.txt,66,0.8003830000016023
chao,p5.4.l.txt,66,0.5865794000019378
chao,p5.4.m.txt,66,1.3064144999989367
chao,p5.4.n.txt,66,1.6070283000008203
chao,p5.4.o.txt,66,1.938610700002755
chao,p5.4.p.txt,66,2.1247570000014093
chao,p5.4.q.txt,66,2.2845930000003136
chao,p5.4.r.txt,66,2.4906679000014265
chao,p5.4.s.txt,66,3.9077625999998418
chao,p5.4.t.txt,66,2.8580289999990782
chao,p5.4.u.txt,66,2.935976800003118
chao,p5.4.v.txt,66,3.017646699998295
chao,p5.4.w.txt,66,3.1893219000012323
chao,p5.4.x.txt,66,3.082198600000993
chao,p5.4.y.txt,66,3.4346211000010953
chao,p5.4.z.txt,66,3.4171289000005345
chao,p6.2.a.txt,64,0.033464600001025246
chao,p6.2.b.txt,64,0.023969099998794263
chao,p6.2.c.txt,64,0.023777699996571755
chao,p6.2.d.txt,64,0.17008160000114003
chao,p6.2.e.txt,64,0.3843833999999333
chao,p6.2.f.txt,64,0.6045182000016212
chao,p6.2.g.txt,64,0.7454247000023315
chao,p6.2.h.txt,64,0.8467736999991757
chao,p6.2.i.txt,64,0.9762868999969214
chao,p6.2.j.txt,64,1.0143377000022156
chao,p6.2.k.txt,64,1.0451938000005612
chao,p6.2.l.txt,64,1.0092193000018597
chao,p6.2.m.txt,64,1.0065408999980718
chao,p6.2.n.txt,64,1.0409868999995524
chao,p6.3.a.txt,64,0.03175090000149794
chao,p6.3.b.txt,64,0.024304499998834217
chao,p6.3.c.txt,64,0.02536340000006021
chao,p6.3.d.txt,64,0.03327490000083344
chao,p6.3.e.txt,64,0.030640600001788698
chao,p6.3.f.txt,64,0.026988199999323115
chao,p6.3.g.txt,64,0.289992699999857
chao,p6.3.h.txt,64,0.9842265999977826
chao,p6.3.i.txt,64,1.3027468000000226
