dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
chao,p6.4.m.txt,64,4,1,528.0,528.0,528.0,0.0,1.4282333999981347,1.4282333999981347,8.0,399148.0,100.0,0.0,0.0
chao,p6.4.n.txt,64,4,1,540.0,540.0,540.0,0.0,0.5575606999991578,0.5575606999991578,2.0,98560.0,100.0,0.0,0.0
chao,p7.2.a.txt,102,2,1,30.0,30.0,30.0,0.0,0.0479010000017297,0.0479010000017297,1.0,4768.0,100.0,0.0,0.0
chao,p7.2.b.txt,102,2,1,64.0,64.0,64.0,0.0,0.09455779999916558,0.09455779999916558,2.0,18944.0,100.0,0.0,0.0
chao,p7.2.c.txt,102,2,1,96.0,96.0,96.0,0.0,0.11644220000016503,0.11644220000016503,2.0,31360.0,100.0,0.0,0.0
chao,p7.2.d.txt,102,2,1,136.0,136.0,136.0,0.0,0.17581849999987753,0.17581849999987753,2.0,64960.0,100.0,0.0,0.0
chao,p7.2.e.txt,102,2,1,178.0,178.0,178.0,0.0,0.28971310000270023,0.28971310000270023,2.0,109824.0,100.0,0.0,0.0
chao,p7.2.f.txt,102,2,1,201.0,201.0,201.0,0.0,0.449044100001629,0.449044100001629,2.0,136320.0,100.0,0.0,0.0
chao,p7.2.g.txt,102,2,1,247.0,247.0,247.0,0.0,0.6228020000016841,0.6228020000016841,2.0,231296.0,100.0,0.0,0.0
chao,p7.2.h.txt,102,2,1,290.0,290.0,290.0,0.0,0.8782262999993691,0.8782262999993691,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.i.txt,102,2,1,314.0,314.0,314.0,0.0,1.0947653000002902,1.0947653000002902,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.j.txt,102,2,1,314.0,314.0,314.0,0.0,1.2493329999997513,1.2493329999997513,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.k.txt,102,2,1,314.0,314.0,314.0,0.0,1.3433159999985946,1.3433159999985946,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.l.txt,102,2,1,314.0,314.0,314.0,0.0,1.429950400000962,1.429950400000962,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.m.txt,102,2,1,314.0,314.0,314.0,0.0,1.4885926000024483,1.4885926000024483,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.n.txt,102,2,1,314.0,314.0,314.0,0.0,1.5866618000000017,1.5866618000000017,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.o.txt,102,2,1,314.0,314.0,314.0,0.0,1.5150370000010298,1.5150370000010298,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.p.txt,102,2,1,314.0,314.0,314.0,0.0,1.5778822000029322,1.5778822000029322,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.q.txt,102,2,1,314.0,314.0,314.0,0.0,1.6203574999999546,1.6203574999999546,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.r.txt,102,2,1,314.0,314.0,314.0,0.0,1.5932166000020516,1.5932166000020516,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.s.txt,102,2,1,314.0,314.0,314.0,0.0,1.5865592999980436,1.5865592999980436,2.0,306880.0,100.0,0.0,0.0
chao,p7.2.t.txt,102,2,1,314.0,314.0,314.0,0.0,1.5640686999977333,1.5640686999977333,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.a.txt,102,3,1,0.0,0.0,0.0,0.0,0.032733900003222516,0.032733900003222516,1.0,1600.0,100.0,0.0,0.0
chao,p7.3.b.txt,102,3,1,46.0,46.0,46.0,0.0,0.04859690000012051,0.04859690000012051,1.0,4768.0,100.0,0.0,0.0
chao,p7.3.c.txt,102,3,1,79.0,79.0,79.0,0.0,0.09678879999773926,0.09678879999773926,2.0,14048.0,100.0,0.0,0.0
chao,p7.3.d.txt,102,3,1,101.0,101.0,101.0,0.0,0.14848600000186707,0.14848600000186707,3.0,40736.0,100.0,0.0,0.0
chao,p7.3.e.txt,102,3,1,165.0,165.0,165.0,0.0,0.41229200000088895,0.41229200000088895,8.0,154880.0,100.0,0.0,0.0
chao,p7.3.f.txt,102,3,1,185.0,185.0,185.0,0.0,0.17377720000149566,0.17377720000149566,2.0,64960.0,100.0,0.0,0.0
chao,p7.3.g.txt,102,3,1,214.0,214.0,214.0,0.0,0.241504999998142,0.241504999998142,2.0,86016.0,100.0,0.0,0.0
chao,p7.3.h.txt,102,3,1,357.0,357.0,357.0,0.0,0.987532299997838,0.987532299997838,8.0,439520.0,100.0,0.0,0.0
chao,p7.3.i.txt,102,3,1,429.0,429.0,429.0,0.0,1.260899299999437,1.260899299999437,8.0,703600.0,100.0,0.0,0.0
chao,p7.3.j.txt,102,3,1,310.0,310.0,310.0,0.0,0.5421802999990177,0.5421802999990177,2.0,231296.0,100.0,0.0,0.0
chao,p7.3.k.txt,102,3,1,330.0,330.0,330.0,0.0,0.6897225000029721,0.6897225000029721,2.0,267904.0,100.0,0.0,0.0
chao,p7.3.l.txt,102,3,1,354.0,354.0,354.0,0.0,0.8688269000012951,0.8688269000012951,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.m.txt,102,3,1,367.0,367.0,367.0,0.0,1.0299100000011094,1.0299100000011094,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.n.txt,102,3,1,379.0,379.0,379.0,0.0,1.1035921000002418,1.1035921000002418,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.o.txt,102,3,1,379.0,379.0,379.0,0.0,1.1903831000017817,1.1903831000017817,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.p.txt,102,3,1,380.0,380.0,380.0,0.0,1.2974436000004061,1.2974436000004061,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.q.txt,102,3,1,380.0,380.0,380.0,0.0,1.493199699998513,1.493199699998513,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.r.txt,102,3,1,380.0,380.0,380.0,0.0,1.4538027999988117,1.4538027999988117,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.s.txt,102,3,1,380.0,380.0,380.0,0.0,1.6441522000022815,1.6441522000022815,2.0,306880.0,100.0,0.0,0.0
chao,p7.3.t.txt,102,3,1,380.0,380.0,380.0,0.0,1.535316999998031,1.535316999998031,2.0,306880.0,100.0,0.0,0.0
chao,p7.4.a.txt,102,4,1,0.0,0.0,0.0,0.0,0.03353109999807202,0.03353109999807202,1.0,1600.0,100.0,0.0,0.0
chao,p7.4.b.txt,102,4,1,30.0,30.0,30.0,0.0,0.045011000001977663,0.045011000001977663,1.0,4768.0,100.0,0.0,0.0
chao,p7.4.c.txt,102,4,1,46.0,46.0,46.0,0.0,0.04427149999901303,0.04427149999901303,1.0,4768.0,100.0,0.0,0.0
chao,p7.4.d.txt,102,4,1,79.0,79.0,79.0,0.0,0.06922779999877093,0.06922779999877093,1.0,4624.0,100.0,0.0,0.0
chao,p7.4.e.txt,102,4,1,114.0,114.0,114.0,0.0,0.07021280000117258,0.07021280000117258,1.0,9376.0,100.0,0.0,0.0
chao,p7.4.f.txt,102,4,1,155.0,155.0,155.0,0.0,0.1509756000014022,0.1509756000014022,3.0,34432.0,100.0,0.0,0.0
chao,p7.4.g.txt,102,4,1,180.0,180.0,180.0,0.0,0.15987010000026203,0.15987010000026203,2.0,64960.0,100.0,0.0,0.0
chao,p7.4.h.txt,102,4,1,245.0,245.0,245.0,0.0,0.5533966000002692,0.5533966000002692,8.0,212848.0,100.0,0.0,0.0
chao,p7.4.i.txt,102,4,1,249.0,249.0,249.0,0.0,0.23393249999935506,0.23393249999935506,2.0,86016.0,100.0,0.0,0.0
chao,p7.4.j.txt,102,4,1,393.0,393.0,393.0,0.0,0.9216309999974328,0.9216309999974328,8.0,365664.0,100.0,0.0,0.0
chao,p7.4.k.txt,102,4,1,411.0,411.0,411.0,0.0,1.1025970999980927,1.1025970999980927,8.0,433024.0,100.0,0.0,0.0
chao,p7.4.l.txt,102,4,1,316.0,316.0,316.0,0.0,0.45574199999828124,0.45574199999828124,2.0,136320.0,100.0,0.0,0.0
chao,p7.4.m.txt,102,4,1,428.0,428.0,428.0,0.0,1.5471337999988464,1.5471337999988464,8.0,804064.0,100.0,0.0,0.0
chao,p7.4.n.txt,102,4,1,452.0,452.0,452.0,0.0,1.8863796000005095,1.8863796000005095,8.0,1022544.0,100.0,0.0,0.0
chao,p7.4.o.txt,102,4,1,584.0,584.0,584.0,0.0,2.2728172000024642,2.2728172000024642,8.0,1096448.0,100.0,0.0,0.0
chao,p7.4.p.txt,102,4,1,414.0,414.0,414.0,0.0,0.866132800001651,0.866132800001651,2.0,306880.0,100.0,0.0,0.0
chao,p7.4.q.txt,102,4,1,427.0,427.0,427.0,0.0,0.9632321999997657,0.9632321999997657,2.0,306880.0,100.0,0.0,0.0
chao,p7.4.r.txt,102,4,1,468.0,468.0,468.0,0.0,3.2608609999988403,3.2608609999988403,8.0,1209040.0,100.0,0.0,0.0
chao,p7.4.s.txt,102,4,1,468.0,468.0,468.0,0.0,3.4530868000001647,3.4530868000001647,8.0,1214080.0,100.0,0.0,0.0
chao,p7.4.t.txt,102,4,1,467.0,467.0,467.0,0.0,3.862719799999468,3.862719799999468,8.0,1214080.0,100.0,0.0,0.0
dang,bier127_gen1_m2.txt,128,2,1,12.0,12.0,12.0,0.0,3.015063699996972,3.015063699996972,4.0,209880.0,100.0,0.0,0.0
dang,bier127_gen1_m3.txt,128,3,1,22.0,22.0,22.0,0.0,3.058514100001048,3.058514100001048,4.0,209880.0,100.0,0.0,0.0
dang,bier127_gen2_m2.txt,128,2,1,955.0,955.0,955.0,0.0,2.0600606000007247,2.0600606000007247,2.0,394240.0,100.0,0.0,0.0
dang,bier127_gen2_m3.txt,128,3,1,1173.0,1173.0,1173.0,0.0,2.0520203999985824,2.0520203999985824,2.0,394240.0,100.0,0.0,0.0
dang,bier127_gen2_m4.txt,128,4,1,1338.0,1338.0,1338.0,0.0,1.9648942999992869,1.9648942999992869,2.0,394240.0,100.0,0.0,0.0
dang,bier127_gen3_m2.txt,128,2,1,303.0,303.0,303.0,0.0,1.9645993999984057,1.9645993999984057,2.0,394240.0,100.0,0.0,0.0
dang,bier127_gen3_m3.txt,128,3,1,402.0,402.0,402.0,0.0,1.9733606000008876,1.9733606000008876,2.0,394240.0,100.0,0.0,0.0
dang,bier127_gen3_m4.txt,128,4,1,433.0,433.0,433.0,0.0,1.9982330999991973,1.9982330999991973,2.0,394240.0,100.0,0.0,0.0
dang,cmt101c_m3.txt,102,3,1,630.0,630.0,630.0,0.0,4.669773099998565,4.669773099998565,8.0,1207360.0,100.0,0.0,0.0
dang,cmt151b_m3.txt,152,3,1,579.0,579.0,579.0,0.0,6.249205700001767,6.249205700001767,8.0,1877680.0,100.0,0.0,0.0
dang,cmt151c_m2.txt,152,2,1,385.0,385.0,385.0,0.0,7.109684099999868,7.109684099999868,8.0,1881040.0,100.0,0.0,0.0
dang,cmt151c_m3.txt,152,3,1,586.0,586.0,586.0,0.0,7.03270429999975,7.03270429999975,8.0,1876000.0,100.0,0.0,0.0
dang,cmt151c_m4.txt,152,4,1,644.0,644.0,644.0,0.0,6.904718300000241,6.904718300000241,8.0,1876000.0,100.0,0.0,0.0
dang,cmt200b_m2.txt,201,2,1,375.0,375.0,375.0,0.0,3.033454000000347,3.033454000000347,2.0,639520.0,100.0,0.0,0.0
dang,cmt200b_m3.txt,201,3,1,428.0,428.0,428.0,0.0,2.850779700002022,2.850779700002022,2.0,639520.0,100.0,0.0,0.0
dang,cmt200b_m4.txt,201,4,1,472.0,472.0,472.0,0.0,2.2979959000003873,2.2979959000003873,2.0,639520.0,100.0,0.0,0.0
dang,cmt200c_m2.txt,201,2,1,375.0,375.0,375.0,0.0,3.079416199998377,3.079416199998377,2.0,639520.0,100.0,0.0,0.0
dang,cmt200c_m3.txt,201,3,1,428.0,428.0,428.0,0.0,3.169459699998697,3.169459699998697,2.0,639520.0,100.0,0.0,0.0
dang,cmt200c_m4.txt,201,4,1,472.0,472.0,472.0,0.0,3.056076699998812,3.056076699998812,2.0,639520.0,100.0,0.0,0.0
dang,eil101b_m3.txt,102,3,1,350.0,350.0,350.0,0.0,1.2529076999999234,1.2529076999999234,2.0,306880.0,100.0,0.0,0.0
dang,eil101c_m2.txt,102,2,1,297.0,297.0,297.0,0.0,1.546508300001733,1.546508300001733,2.0,306880.0,100.0,0.0,0.0
dang,eil101c_m3.txt,102,3,1,350.0,350.0,350.0,0.0,1.663314099998388,1.663314099998388,2.0,306880.0,100.0,0.0,0.0
dang,gil262_gen1_m3.txt,263,3,1,18.0,18.0,18.0,0.0,2.26199540000016,2.26199540000016,2.0,847840.0,100.0,0.0,0.0
dang,gil262_gen1_m4.txt,263,4,1,20.0,20.0,20.0,0.0,0.8399688999998034,0.8399688999998034,2.0,847840.0,100.0,0.0,0.0
dang,gil262_gen2_m2.txt,263,2,1,1153.0,1153.0,1153.0,0.0,4.2049518000021635,4.2049518000021635,2.0,847840.0,100.0,0.0,0.0
dang,gil262_gen2_m3.txt,263,3,1,1333.0,1333.0,1333.0,0.0,2.1889727000016137,2.1889727000016137,2.0,847840.0,100.0,0.0,0.0
dang,gil262_gen3_m2.txt,263,2,1,417.0,417.0,417.0,0.0,4.249421199998324,4.249421199998324,2.0,847840.0,100.0,0.0,0.0
dang,gil262_gen3_m4.txt,263,4,1,517.0,517.0,517.0,0.0,0.849784299996827,0.849784299996827,2.0,847840.0,100.0,0.0,0.0
dang,gil262a_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,2.968536700002005,2.968536700002005,2.0,807520.0,100.0,0.0,0.0
dang,gil262a_m4.txt,251,4,1,1345.0,1345.0,1345.0,0.0,0.754877999999735,0.754877999999735,2.0,807520.0,100.0,0.0,0.0
dang,gil262b_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,3.9441420000002836,3.9441420000002836,2.0,807520.0,100.0,0.0,0.0
dang,gil262b_m3.txt,251,3,1,1245.0,1245.0,1245.0,0.0,3.8133904000023904,3.8133904000023904,2.0,807520.0,100.0,0.0,0.0
dang,gil262b_m4.txt,251,4,1,1408.0,1408.0,1408.0,0.0,3.0749868000020797,3.0749868000020797,2.0,807520.0,100.0,0.0,0.0
dang,gil262c_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,3.917793000000529,3.917793000000529,2.0,807520.0,100.0,0.0,0.0
dang,gil262c_m3.txt,251,3,1,1245.0,1245.0,1245.0,0.0,3.987871899997117,3.987871899997117,2.0,807520.0,100.0,0.0,0.0
dang,gil262c_m4.txt,251,4,1,1408.0,1408.0,1408.0,0.0,3.926543000001402,3.926543000001402,2.0,807520.0,100.0,0.0,0.0
dang,gr229_gen1_m4.txt,230,4,1,20.0,20.0,20.0,0.0,3.694863400000031,3.694863400000031,2.0,736960.0,100.0,0.0,0.0
dang,gr229_gen2_m3.txt,230,3,1,1183.0,1183.0,1183.0,0.0,3.577370199996949,3.577370199996949,2.0,736960.0,100.0,0.0,0.0
dang,gr229_gen2_m4.txt,230,4,1,1340.0,1340.0,1340.0,0.0,3.6622556999973312,3.6622556999973312,2.0,736960.0,100.0,0.0,0.0
dang,gr229_gen3_m3.txt,230,3,1,323.0,323.0,323.0,0.0,3.539593199999217,3.539593199999217,2.0,736960.0,100.0,0.0,0.0
dang,gr229_gen3_m4.txt,230,4,1,401.0,401.0,401.0,0.0,3.5979786999996577,3.5979786999996577,2.0,736960.0,100.0,0.0,0.0
dang,kroA150_gen2_m2.txt,151,2,1,1031.0,1031.0,1031.0,0.0,2.1185328000028676,2.1185328000028676,2.0,471520.0,100.0,0.0,0.0
dang,kroA150_gen3_m3.txt,151,3,1,624.0,624.0,624.0,0.0,1.1271052000010968,1.1271052000010968,2.0,471520.0,100.0,0.0,0.0
dang,kroA200_gen1_m4.txt,201,4,1,20.0,20.0,20.0,0.0,1.1233006000002206,1.1233006000002206,2.0,639520.0,100.0,0.0,0.0
dang,kroB200_gen1_m2.txt,201,2,1,16.0,16.0,16.0,0.0,2.991914700000052,2.991914700000052,2.0,639520.0,100.0,0.0,0.0
dang,kroB200_gen2_m2.txt,201,2,1,1105.0,1105.0,1105.0,0.0,2.9014428000009502,2.9014428000009502,2.0,639520.0,100.0,0.0,0.0
dang,kroB200_gen2_m4.txt,201,4,1,1455.0,1455.0,1455.0,0.0,1.2062526999980037,1.2062526999980037,2.0,639520.0,100.0,0.0,0.0
dang,kroB200_gen3_m2.txt,201,2,1,447.0,447.0,447.0,0.0,2.9756780000025174,2.9756780000025174,2.0,639520.0,100.0,0.0,0.0
dang,kroB200_gen3_m3.txt,201,3,1,508.0,508.0,508.0,0.0,1.5453238999980385,1.5453238999980385,2.0,639520.0,100.0,0.0,0.0
dang,lin318_gen1_m2.txt,319,2,1,16.0,16.0,16.0,0.0,5.110096799999155,5.110096799999155,2.0,1036000.0,100.0,0.0,0.0
dang,lin318_gen1_m3.txt,319,3,1,18.0,18.0,18.0,0.0,4.811390800001391,4.811390800001391,2.0,1036000.0,100.0,0.0,0.0
dang,lin318_gen2_m2.txt,319,2,1,1139.0,1139.0,1139.0,0.0,5.22437809999974,5.22437809999974,2.0,1036000.0,100.0,0.0,0.0
dang,lin318_gen2_m3.txt,319,3,1,1193.0,1193.0,1193.0,0.0,4.95770690000063,4.95770690000063,2.0,1036000.0,100.0,0.0,0.0
dang,lin318_gen3_m2.txt,319,2,1,247.0,247.0,247.0,0.0,5.119001600000047,5.119001600000047,2.0,1036000.0,100.0,0.0,0.0
dang,lin318_gen3_m4.txt,319,4,1,329.0,329.0,329.0,0.0,4.806582600002002,4.806582600002002,2.0,1036000.0,100.0,0.0,0.0
dang,pr136_gen1_m2.txt,137,2,1,16.0,16.0,16.0,0.0,6.197895199999039,6.197895199999039,8.0,1686160.0,100.0,0.0,0.0
dang,pr136_gen2_m2.txt,137,2,1,959.0,959.0,959.0,0.0,2.1253934999986086,2.1253934999986086,2.0,424480.0,100.0,0.0,0.0
dang,pr264_gen1_m4.txt,265,4,1,20.0,20.0,20.0,0.0,3.020712099998491,3.020712099998491,2.0,854560.0,100.0,0.0,0.0
dang,pr264_gen2_m2.txt,265,2,1,960.0,960.0,960.0,0.0,3.850502100001904,3.850502100001904,2.0,854560.0,100.0,0.0,0.0
dang,pr264_gen2_m3.txt,265,3,1,1143.0,1143.0,1143.0,0.0,3.857108000000153,3.857108000000153,2.0,854560.0,100.0,0.0,0.0
dang,pr264_gen2_m4.txt,265,4,1,1297.0,1297.0,1297.0,0.0,3.0798465000007127,3.0798465000007127,2.0,854560.0,100.0,0.0,0.0
dang,pr264_gen3_m3.txt,265,3,1,396.0,396.0,396.0,0.0,4.001549100001284,4.001549100001284,2.0,854560.0,100.0,0.0,0.0
dang,pr299_gen1_m2.txt,300,2,1,16.0,16.0,16.0,0.0,4.857861299999058,4.857861299999058,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen1_m3.txt,300,3,1,18.0,18.0,18.0,0.0,2.4539602999975614,2.4539602999975614,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen1_m4.txt,300,4,1,20.0,20.0,20.0,0.0,1.9206685999997717,1.9206685999997717,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen2_m3.txt,300,3,1,1133.0,1133.0,1133.0,0.0,2.4712059999983467,2.4712059999983467,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen2_m4.txt,300,4,1,1280.0,1280.0,1280.0,0.0,2.0217479999992065,2.0217479999992065,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen3_m2.txt,300,2,1,306.0,306.0,306.0,0.0,4.687644400000863,4.687644400000863,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen3_m3.txt,300,3,1,334.0,334.0,334.0,0.0,2.435434000002715,2.435434000002715,2.0,972160.0,100.0,0.0,0.0
dang,pr299_gen3_m4.txt,300,4,1,380.0,380.0,380.0,0.0,1.9759587999978976,1.9759587999978976,2.0,972160.0,100.0,0.0,0.0
dang,rat195_gen2_m2.txt,196,2,1,1008.0,1008.0,1008.0,0.0,3.0936139000004914,3.0936139000004914,2.0,622720.0,100.0,0.0,0.0
dang,rat195_gen3_m3.txt,196,3,1,442.0,442.0,442.0,0.0,2.9199507999983325,2.9199507999983325,2.0,622720.0,100.0,0.0,0.0
dang,rd400_gen1_m2.txt,401,2,1,16.0,16.0,16.0,0.0,6.700611799999024,6.700611799999024,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen1_m3.txt,401,3,1,18.0,18.0,18.0,0.0,6.807599700001447,6.807599700001447,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen1_m4.txt,401,4,1,20.0,20.0,20.0,0.0,6.358478500002093,6.358478500002093,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen2_m2.txt,401,2,1,1076.0,1076.0,1076.0,0.0,6.6536205999982485,6.6536205999982485,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen2_m3.txt,401,3,1,1261.0,1261.0,1261.0,0.0,7.003700100001879,7.003700100001879,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen2_m4.txt,401,4,1,1436.0,1436.0,1436.0,0.0,6.175614299998415,6.175614299998415,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen3_m2.txt,401,2,1,395.0,395.0,395.0,0.0,6.552097899999353,6.552097899999353,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen3_m3.txt,401,3,1,554.0,554.0,554.0,0.0,6.632278299999598,6.632278299999598,2.0,1311520.0,100.0,0.0,0.0
dang,rd400_gen3_m4.txt,401,4,1,695.0,695.0,695.0,0.0,6.353804000002128,6.353804000002128,2.0,1311520.0,100.0,0.0,0.0
dang,ts225_gen2_m2.txt,226,2,1,944.0,944.0,944.0,0.0,3.4860352000032435,3.4860352000032435,2.0,723520.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m2.txt,128,2,1,12.0,12.0,12.0,0.0,3.0617377999988094,3.0617377999988094,4.0,209880.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m3.txt,128,3,1,22.0,22.0,22.0,0.0,3.0348610000000917,3.0348610000000917,4.0,209880.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m2.txt,128,2,1,955.0,955.0,955.0,0.0,1.9567250000000058,1.9567250000000058,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m3.txt,128,3,1,1173.0,1173.0,1173.0,0.0,1.9680775000015274,1.9680775000015274,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m4.txt,128,4,1,1338.0,1338.0,1338.0,0.0,1.8789103000017349,1.8789103000017349,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m2.txt,128,2,1,303.0,303.0,303.0,0.0,1.867271700000856,1.867271700000856,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m3.txt,128,3,1,402.0,402.0,402.0,0.0,2.057785500001046,2.057785500001046,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m4.txt,128,4,1,433.0,433.0,433.0,0.0,2.006731799996487,2.006731799996487,2.0,394240.0,100.0,0.0,0.0
vansteenwegen,cmt101c_m3.txt,102,3,1,630.0,630.0,630.0,0.0,4.875459099999716,4.875459099999716,8.0,1207360.0,100.0,0.0,0.0
vansteenwegen,cmt151b_m3.txt,152,3,1,579.0,579.0,579.0,0.0,6.299671699998726,6.299671699998726,8.0,1877680.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m2.txt,152,2,1,385.0,385.0,385.0,0.0,6.943209400000342,6.943209400000342,8.0,1881040.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m3.txt,152,3,1,586.0,586.0,586.0,0.0,6.971659599999839,6.971659599999839,8.0,1876000.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m4.txt,152,4,1,644.0,644.0,644.0,0.0,7.1414644999968,7.1414644999968,8.0,1876000.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m2.txt,201,2,1,375.0,375.0,375.0,0.0,3.0523474000001443,3.0523474000001443,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m3.txt,201,3,1,428.0,428.0,428.0,0.0,2.8723605000013777,2.8723605000013777,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m4.txt,201,4,1,472.0,472.0,472.0,0.0,2.2232081000001926,2.2232081000001926,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m2.txt,201,2,1,375.0,375.0,375.0,0.0,3.147982200000115,3.147982200000115,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m3.txt,201,3,1,428.0,428.0,428.0,0.0,3.2250071999987995,3.2250071999987995,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m4.txt,201,4,1,472.0,472.0,472.0,0.0,2.9924511999997776,2.9924511999997776,2.0,639520.0,100.0,0.0,0.0
vansteenwegen,eil101b_m3.txt,102,3,1,350.0,350.0,350.0,0.0,1.2838914999992994,1.2838914999992994,2.0,306880.0,100.0,0.0,0.0
vansteenwegen,eil101c_m2.txt,102,2,1,297.0,297.0,297.0,0.0,1.5223877999997057,1.5223877999997057,2.0,306880.0,100.0,0.0,0.0
vansteenwegen,eil101c_m3.txt,102,3,1,350.0,350.0,350.0,0.0,1.5834298000008857,1.5834298000008857,2.0,306880.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m3.txt,263,3,1,18.0,18.0,18.0,0.0,2.2005745000024035,2.2005745000024035,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m4.txt,263,4,1,20.0,20.0,20.0,0.0,0.8646131999994395,0.8646131999994395,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m2.txt,263,2,1,1153.0,1153.0,1153.0,0.0,4.26923049999823,4.26923049999823,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m3.txt,263,3,1,1333.0,1333.0,1333.0,0.0,2.2883268000005046,2.2883268000005046,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m2.txt,263,2,1,417.0,417.0,417.0,0.0,4.114830999998958,4.114830999998958,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m4.txt,263,4,1,517.0,517.0,517.0,0.0,0.7989144000021042,0.7989144000021042,2.0,847840.0,100.0,0.0,0.0
vansteenwegen,gil262a_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,2.9346041999997396,2.9346041999997396,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262a_m4.txt,251,4,1,1345.0,1345.0,1345.0,0.0,0.7553493999985221,0.7553493999985221,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262b_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,3.77844240000195,3.77844240000195,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262b_m3.txt,251,3,1,1245.0,1245.0,1245.0,0.0,3.797562099996867,3.797562099996867,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262b_m4.txt,251,4,1,1408.0,1408.0,1408.0,0.0,2.888283700001921,2.888283700001921,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262c_m2.txt,251,2,1,1064.0,1064.0,1064.0,0.0,3.827441200002795,3.827441200002795,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262c_m3.txt,251,3,1,1245.0,1245.0,1245.0,0.0,3.935735700000805,3.935735700000805,2.0,807520.0,100.0,0.0,0.0
vansteenwegen,gil262c_m4.txt,251,4,1,1408.0,1408.0,1408.0,0.0,3.9656505000020843,3.9656505000020843,2.0,807520.0,100.0,0.0,0.0
